2013-12-31,540000.0,715000.0,1050000.0,1727000.0,840000.0,1226973.0,1952.0
2013-11-30,540000.0,720000.0,1025000.0,1700000.0,830000.0,1221394.0,2034.0
2013-10-31,550000.0,730000.0,1080000.0,1750000.0,850000.0,1244197.0,2126.0
2013-09-30,550000.0,730000.0,1090000.0,1796000.0,860000.0,1272152.0,2148.0
2013-08-31,550000.0,730000.0,1060000.0,1759000.0,840000.0,1247221.0,2085.0
2013-07-31,550000.0,720000.0,1010000.0,1738000.0,820000.0,1231707.0,2086.0
2013-06-30,550000.0,720000.0,1014000.0,1725000.0,817500.0,1219762.0,2082.0
2013-05-31,540000.0,700000.0,990000.0,1667000.0,800000.0,1192293.0,2117.0
2013-04-30,525000.0,700000.0,970000.0,1610000.0,800000.0,1172174.0,2121.0
2013-03-31,510000.0,690000.0,936000.0,1640000.0,770000.0,1171632.0,2116.0
2013-02-28,500000.0,660000.0,890000.0,1600000.0,750000.0,1148032.0,2021.0
2013-01-31,495000.0,650000.0,850000.0,1491000.0,740000.0,1117920.0,1918.0
2012-12-31,500000.0,645000.0,850000.0,1484000.0,730000.0,1128981.0,1796.0
2012-11-30,500000.0,645000.0,870000.0,1456000.0,730000.0,1135829.0,1743.0
2012-10-31,500000.0,643000.0,880000.0,1570000.0,730000.0,1160105.0,1678.0
2012-09-30,510000.0,640000.0,830000.0,1359000.0,720000.0,1135440.0,1570.0
2012-08-31,500000.0,620000.0,790000.0,1200000.0,690000.0,1088340.0,1496.0
2012-07-31,495000.0,610000.0,780000.0,1200000.0,680000.0,1078127.0,1483.0
2012-06-30,490000.0,600000.0,750000.0,1118000.0,650000.0,1030388.0,1441.0
2012-05-31,477000.0,590000.0,725000.0,1036000.0,640000.0,1003805.0,1406.0
2012-04-30,470000.0,580000.0,700000.0,1000000.0,640000.0,982087.0,1432.0
2012-03-31,465000.0,570000.0,708000.0,1000000.0,640000.0,982248.0,1475.0
2012-02-29,465000.0,570000.0,700000.0,1020000.0,630000.0,990422.0,1557.0
2012-01-31,465000.0,570000.0,700000.0,1022000.0,630000.0,995722.0,1527.0
2011-12-31,470000.0,570000.0,700000.0,1014000.0,630000.0,993493.0,1532.0
2011-11-30,470000.0,580000.0,730000.0,1023000.0,647500.0,1016803.0,1526.0
2011-10-31,470000.0,590000.0,730000.0,1033000.0,650000.0,1029832.0,1486.0
2011-09-30,470000.0,600000.0,750000.0,1085000.0,650000.0,1031992.0,1444.0
2011-08-31,470000.0,600000.0,750000.0,1178000.0,650000.0,1064631.0,1406.0
2011-07-31,466000.0,580000.0,720000.0,1030000.0,640000.0,1003263.0,1390.0
2011-06-30,470000.0,580000.0,712000.0,1020000.0,632500.0,995277.0,1398.0
2011-05-31,470000.0,580000.0,695000.0,1000000.0,625000.0,982180.0,1378.0
2011-04-30,470000.0,575000.0,690000.0,1000000.0,620000.0,979715.0,1443.0
2011-03-31,475000.0,580000.0,700000.0,1000000.0,630000.0,983585.0,1471.0
2011-02-28,479000.0,580000.0,690000.0,941000.0,620000.0,936157.0,1473.0
2011-01-31,480000.0,580000.0,690000.0,940000.0,620000.0,929776.0,1554.0
2010-12-31,480000.0,585000.0,690000.0,940000.0,620000.0,907397.0,1494.0
2010-11-30,485000.0,585000.0,700000.0,940000.0,630000.0,926324.0,1403.0
